customer_id,status,name,country,rental_id,movie_title,length,category,rating,price,rental_duration,payment_date,rental_date,return_date,return_duration,return_status,amount
315,"non active","KENNETH GOODEN",Israel,6894,"EXTRAORDINARY CONQUERER",122,Classics,G,2.99,6,2005-07-12,2005-07-12,2005-07-20,8,late,4.99
599,active,"AUSTIN CINTRON",China,6895,"OTHERS SOUP",118,Travel,PG,2.99,7,2005-07-12,2005-07-12,2005-07-19,7,"on time",2.99
111,active,"CARMEN OWENS",Venezuela,6896,"ENCINO ELF",143,Games,G,0.99,6,2005-07-12,2005-07-12,2005-07-20,8,late,2.99
13,active,"KAREN JACKSON",Turkey,6897,"ARIZONA BANG",121,Classics,PG,2.99,3,2005-07-12,2005-07-12,2005-07-15,3,"on time",2.99
557,active,"FELIX GAFFNEY",Lithuania,6898,"GRAPES FURY",155,Foreign,G,0.99,4,2005-07-12,2005-07-12,2005-07-15,3,"on time",0.99
483,active,"VERNON CHAPA",Turkey,6899,"SENSE GREEK",54,Sports,R,4.99,4,2005-07-12,2005-07-12,2005-07-21,9,late,9.99
292,active,"MISTY LAMBERT","United Arab Emirates",6900,"ANGELS LIFE",74,New,G,2.99,3,2005-07-12,2005-07-12,2005-07-19,7,late,6.99
158,active,"VERONICA STONE","United States",6901,"ZORRO ARK",50,Comedy,NC-17,4.99,3,2005-07-12,2005-07-12,2005-07-16,4,late,5.99
485,active,"CLYDE TOBIAS",China,6902,"BIKINI BORROWERS",142,Animation,NC-17,4.99,7,2005-07-12,2005-07-12,2005-07-14,2,"on time",4.99
517,active,"BRAD MCCURDY",Taiwan,6903,"SLEUTH ORIENT",87,Games,NC-17,0.99,4,2005-07-12,2005-07-12,2005-07-14,2,"on time",0.99
465,active,"FLOYD GANDY",Mexico,6904,"KNOCK WARLOCK",71,Comedy,PG-13,2.99,4,2005-07-12,2005-07-12,2005-07-17,5,late,3.99
25,active,"DEBORAH WALKER",Pakistan,6905,"COLOR PHILADELPHIA",149,Classics,G,2.99,6,2005-07-12,2005-07-12,2005-07-18,6,"on time",2.99
335,active,"GREGORY MAULDIN",Tunisia,6906,"FIGHT JAWBREAKER",91,Animation,R,0.99,3,2005-07-12,2005-07-12,2005-07-15,3,"on time",0.99
575,active,"ISAAC OGLESBY",Mexico,6907,"MAKER GABLES",136,Children,PG-13,0.99,4,2005-07-12,2005-07-12,2005-07-18,6,late,2.99
529,active,"ERIK GUILLEN",India,6908,"PREJUDICE OLEANDER",98,Classics,PG-13,4.99,6,2005-07-12,2005-07-12,2005-07-21,9,late,7.99
174,active,"YVONNE WATKINS",Venezuela,6909,"COMA HEAD",109,Travel,NC-17,4.99,6,2005-07-12,2005-07-12,2005-07-17,5,"on time",4.99
546,active,"KELLY KNOTT",China,6910,"ENGLISH BULWORTH",51,Sci-Fi,PG-13,0.99,3,2005-07-12,2005-07-12,2005-07-21,9,late,6.99
361,active,"LAWRENCE LAWTON",Cameroon,6911,"CURTAIN VIDEOTAPE",133,Games,PG-13,0.99,7,2005-07-12,2005-07-12,2005-07-18,6,"on time",0.99
471,active,"DEAN SAUER","South Africa",6912,"GORGEOUS BINGO",108,Children,R,2.99,4,2005-07-12,2005-07-12,2005-07-19,7,late,5.99
443,active,"FRANCISCO SKIDMORE",Brazil,6913,"CASABLANCA SUPER",85,Travel,G,4.99,6,2005-07-12,2005-07-12,2005-07-14,2,"on time",4.99
361,active,"LAWRENCE LAWTON",Cameroon,6914,"CABIN FLASH",53,Children,NC-17,0.99,4,2005-07-12,2005-07-12,2005-07-17,5,late,1.99
559,active,"EVERETT BANDA",Egypt,6915,"EGG IGBY",67,Documentary,PG,2.99,4,2005-07-12,2005-07-12,2005-07-14,2,"on time",2.99
88,active,"BONNIE HUGHES","South Korea",6916,"RIDER CADDYSHACK",177,Sports,PG,2.99,5,2005-07-12,2005-07-12,2005-07-19,7,late,4.99
23,active,"SARAH LEWIS",Latvia,6917,"PEAK FOREVER",80,Sports,PG,4.99,7,2005-07-12,2005-07-12,2005-07-20,8,late,5.99
140,active,"EVA RAMOS","United States",6918,"TIGHTS DAWN",172,Sports,R,0.99,5,2005-07-12,2005-07-12,2005-07-19,7,late,2.99
540,active,"TYRONE ASHER",Bulgaria,6919,"DRACULA CRYSTAL",176,Classics,G,0.99,7,2005-07-12,2005-07-12,2005-07-18,6,"on time",0.99
109,active,"EDNA WEST","South Africa",6920,"KISS GLORY",163,Foreign,PG-13,4.99,5,2005-07-12,2005-07-12,2005-07-19,7,late,6.99
265,active,"JENNIE TERRY","Czech Republic",6921,"RIDGEMONT SUBMARINE",46,New,PG-13,0.99,3,2005-07-12,2005-07-12,2005-07-21,9,late,6.99
371,active,"BILLY POULIN",Philippines,6922,"DOWNHILL ENOUGH",47,Comedy,G,0.99,3,2005-07-12,2005-07-12,2005-07-14,2,"on time",0.99
490,active,"SAM MCDUFFIE",Colombia,6923,"MINDS TRUMAN",149,Action,PG-13,4.99,3,2005-07-12,2005-07-12,2005-07-19,7,late,8.99
502,active,"BRETT CORNWELL",India,6924,"ELF MURDER",155,Music,NC-17,4.99,4,2005-07-26,2005-07-26,2005-08-03,8,late,8.99
42,active,"CAROLYN PEREZ",Thailand,6925,"ORANGE GRAPES",76,Foreign,PG-13,0.99,4,2005-07-26,2005-07-26,2005-07-29,3,"on time",0.99
354,active,"JUSTIN NGO",Brazil,6926,"ENCOUNTERS CURTAIN",92,Drama,NC-17,0.99,5,2005-07-26,2005-07-26,2005-07-28,2,"on time",0.99
470,active,"GORDON ALLARD",Yemen,6927,"WONDERLAND CHRISTMAS",111,Sci-Fi,PG,4.99,4,2005-07-26,2005-07-26,2005-08-05,10,late,10.99
487,active,"HECTOR POINDEXTER","Russian Federation",6928,"SHIP WONDERLAND",104,Documentary,R,2.99,5,2005-07-26,2005-07-26,2005-07-30,4,"on time",2.99
508,active,"MILTON HOWLAND",India,6929,"ROAD ROXANNE",158,Documentary,R,4.99,4,2005-07-26,2005-07-26,2005-08-03,8,late,8.99
393,active,"PHILIP CAUSEY","Russian Federation",6930,"PANTHER REDS",109,Sci-Fi,NC-17,4.99,5,2005-07-26,2005-07-26,2005-08-04,9,late,8.99
333,active,"ANDREW PURDY",Azerbaijan,6931,"NAME DETECTIVE",178,Games,PG-13,4.99,5,2005-07-26,2005-07-26,2005-07-28,2,"on time",4.99
463,active,"DARRELL POWER",Canada,6932,"WONKA SEA",85,Animation,NC-17,2.99,6,2005-07-26,2005-07-26,2005-08-05,10,late,6.99
385,active,"PHILLIP HOLM",Japan,6933,"EXPECATIONS NATURAL",138,Travel,PG-13,4.99,5,2005-07-26,2005-07-26,2005-07-31,5,"on time",4.99
107,active,"FLORENCE WOODS",Argentina,6934,"BROOKLYN DESERT",161,Foreign,R,4.99,7,2005-07-26,2005-07-26,2005-08-04,9,late,6.99
435,active,"RICKY SHELBY",China,6935,"MUSCLE BRIGHT",185,Travel,G,2.99,7,2005-07-26,2005-07-26,2005-07-27,1,"on time",2.99
538,active,"TED BREAUX",China,6936,"ALASKA PHANTOM",136,Music,PG,0.99,6,2005-07-26,2005-07-26,2005-07-30,4,"on time",0.99
592,"non active","TERRANCE ROUSH",Hungary,6937,"GROOVE FICTION",111,Sports,NC-17,0.99,6,2005-07-26,2005-07-26,2005-07-27,1,"on time",0.99
427,active,"JESUS MCCARTNEY",Brazil,6938,"ICE CROSSING",131,Games,R,2.99,5,2005-07-26,2005-07-26,2005-08-05,10,late,7.99
354,active,"JUSTIN NGO",Brazil,6939,"BED HIGHBALL",106,Documentary,NC-17,2.99,5,2005-07-26,2005-07-26,2005-08-03,8,late,5.99
149,active,"VALERIE BLACK","United States",6940,"STOCK GLASS",160,New,PG,2.99,7,2005-07-26,2005-07-26,2005-08-05,10,late,5.99
441,active,"MARIO CHEATHAM",Algeria,6941,"GALAXY SWEETHEARTS",128,Classics,R,4.99,4,2005-07-26,2005-07-26,2005-07-31,5,late,5.99
470,active,"GORDON ALLARD",Yemen,6942,"EAGLES PANKY",140,New,NC-17,4.99,4,2005-07-26,2005-07-26,2005-07-31,5,late,5.99
21,active,"MICHELLE CLARK",Bangladesh,6943,"LOSE INCH",137,Foreign,R,0.99,3,2005-07-26,2005-07-26,2005-07-30,4,late,1.99
373,active,"LOUIS LEONE",Philippines,6944,"DRUMS DYNAMITE",96,Horror,PG,0.99,6,2005-07-26,2005-07-26,2005-08-05,10,late,4.99
560,active,"JORDAN ARCHULETA",Argentina,6945,"GIANT TROOPERS",102,Children,R,2.99,5,2005-07-26,2005-07-26,2005-07-28,2,"on time",2.99
181,active,"ANA BRADLEY","United States",6946,"HARRY IDAHO",121,Drama,PG-13,4.99,5,2005-07-26,2005-07-26,2005-08-04,9,late,8.99
200,active,"JEANNE LAWSON",Turkmenistan,6947,"COLOR PHILADELPHIA",149,Classics,G,2.99,6,2005-07-26,2005-07-26,2005-08-02,7,late,3.99
228,active,"ALLISON STANLEY",Cambodia,6948,"PILOT HOOSIERS",50,Family,PG,2.99,6,2005-07-26,2005-07-26,2005-07-27,1,"on time",2.99
103,active,"GLADYS HAMILTON",Nigeria,6949,"GANGS PRIDE",185,Animation,PG-13,2.99,4,2005-07-26,2005-07-26,2005-07-30,4,"on time",2.99
503,active,"ANGEL BARCLAY",Japan,6950,"ATTACKS HATE",113,Sci-Fi,PG-13,4.99,5,2005-07-26,2005-07-26,2005-07-31,5,"on time",4.99
98,active,"LILLIAN GRIFFIN","United Arab Emirates",6951,"ROBBERS JOON",102,Children,PG-13,2.99,7,2005-07-26,2005-07-26,2005-07-31,5,"on time",2.99
290,active,"KRISTINA CHAMBERS",Venezuela,6952,"VANILLA DAY",122,Games,NC-17,4.99,7,2005-07-26,2005-07-26,2005-07-30,4,"on time",4.99
306,active,"CHARLES KOWALSKI",Malaysia,6953,"OPPOSITE NECKLACE",92,Family,PG,4.99,7,2005-07-26,2005-07-26,2005-07-30,4,"on time",4.99
584,active,"SALVADOR TEEL",Gambia,6954,"DOWNHILL ENOUGH",47,Comedy,G,0.99,3,2005-07-26,2005-07-26,2005-07-28,2,"on time",0.99
469,active,"WESLEY BULL",Spain,6955,"DOUBLE WRATH",177,Animation,R,0.99,4,2005-07-26,2005-07-26,2005-08-02,7,late,3.99
240,active,"MARLENE WELCH",Japan,6956,"MAGNOLIA FORRESTER",171,Action,PG-13,0.99,4,2005-07-26,2005-07-26,2005-08-03,8,late,4.99
518,active,"GABRIEL HARDER",Turkey,6957,"JERICHO MULAN",171,Games,NC-17,2.99,3,2005-07-27,2005-07-27,2005-07-29,2,"on time",2.99
333,active,"ANDREW PURDY",Azerbaijan,6958,"CHICKEN HELLFIGHTERS",122,Documentary,PG,0.99,3,2005-07-27,2005-07-27,2005-07-28,1,"on time",0.99
452,active,"TOM MILNER","United Arab Emirates",6959,"GENTLEMEN STAGE",125,Foreign,NC-17,2.99,6,2005-07-27,2005-07-27,2005-07-27,0,"on time",2.99
421,active,"LEE HAWKS",India,6960,"ATLANTIS CAUSE",170,Family,G,2.99,6,2005-07-27,2005-07-27,2005-08-03,7,late,3.99
38,active,"MARTHA GONZALEZ",Moldova,6961,"JAWBREAKER BROOKLYN",118,Music,PG,0.99,5,2005-07-27,2005-07-27,2005-07-30,3,"on time",0.99
245,active,"COURTNEY DAY","South Korea",6962,"WOMEN DORADO",126,Action,R,0.99,4,2005-07-27,2005-07-27,2005-07-30,3,"on time",0.99
489,active,"RICARDO MEADOR",Japan,6963,"VALLEY PACKER",73,Comedy,G,0.99,3,2005-07-27,2005-07-27,2005-08-03,7,late,4.99
404,active,"STANLEY SCROGGINS",Japan,6964,"FRENCH HOLIDAY",99,Documentary,PG,4.99,5,2005-07-27,2005-07-27,2005-07-31,4,"on time",4.99
185,active,"ROBERTA HARPER",Iran,6965,"ALIEN CENTER",46,Foreign,NC-17,2.99,5,2005-07-27,2005-07-27,2005-07-28,1,"on time",2.99
45,active,"JANET PHILLIPS",Chile,6966,"GALAXY SWEETHEARTS",128,Classics,R,4.99,4,2005-07-27,2005-07-27,2005-08-05,9,late,9.99
296,active,"RAMONA HALE",India,6967,"DRIFTER COMMANDMENTS",61,Action,PG-13,4.99,5,2005-07-27,2005-07-27,2005-08-03,7,late,6.99
370,active,"WAYNE TRUONG",India,6968,"GO PURPLE",54,Music,R,0.99,3,2005-07-27,2005-07-27,2005-07-30,3,"on time",0.99
579,active,"DARYL LARUE",Iraq,6969,"MINE TITANS",166,New,PG-13,4.99,3,2005-07-27,2005-07-27,2005-08-03,7,late,8.99
418,active,"JEFF EAST","Dominican Republic",6970,"AFFAIR PREJUDICE",117,Horror,G,2.99,5,2005-07-27,2005-07-27,2005-08-03,7,late,4.99
366,active,"BRANDON HUEY",Turkey,6971,"SATURN NAME",182,Comedy,R,4.99,7,2005-07-27,2005-07-27,2005-08-01,5,"on time",4.99
434,active,"EDDIE TOMLIN",Philippines,6972,"GRAFFITI LOVE",117,Sci-Fi,PG,0.99,3,2005-07-27,2005-07-27,2005-07-28,1,"on time",0.99
564,active,"BOB PFEIFFER",China,6973,"ZOOLANDER FICTION",101,Children,R,2.99,5,2005-07-27,2005-07-27,2005-07-29,2,"on time",2.99
122,active,"THELMA MURRAY",Peru,6974,"ORIENT CLOSER",118,Drama,R,2.99,3,2005-07-27,2005-07-27,2005-08-04,8,late,7.99
527,active,"CORY MEEHAN",Belarus,6975,"RINGS HEARTBREAKERS",58,Action,G,0.99,5,2005-07-27,2005-07-27,2005-08-02,6,late,1.99
41,active,"STEPHANIE MITCHELL",Armenia,6976,"PINOCCHIO SIMON",103,Comedy,PG,4.99,4,2005-07-27,2005-07-27,2005-07-31,4,"on time",4.99
429,active,"FREDERICK ISBELL",Japan,6977,"SEATTLE EXPECATIONS",110,Drama,PG-13,4.99,4,2005-07-27,2005-07-27,2005-08-02,6,late,6.99
132,active,"ESTHER CRAWFORD","South Africa",6978,"SIERRA DIVIDE",135,Sports,NC-17,0.99,3,2005-07-27,2005-07-27,2005-07-31,4,late,1.99
141,active,"DEBBIE REYES",Japan,6979,"DESPERATE TRAINSPOTTING",81,Travel,G,4.99,7,2005-07-27,2005-07-27,2005-07-31,4,"on time",4.99
164,active,"JOANN GARDNER",Turkey,6980,"DRAGON SQUAD",170,Action,NC-17,0.99,4,2005-07-27,2005-07-27,2005-08-03,7,late,3.99
362,active,"NICHOLAS BARFIELD",Brazil,6981,"APOCALYPSE FLAMINGOS",119,New,R,4.99,6,2005-07-27,2005-07-27,2005-07-28,1,"on time",4.99
284,active,"SONIA GREGORY",Nigeria,6982,"STAR OPERATION",181,Sports,PG,2.99,5,2005-07-27,2005-07-27,2005-07-31,4,"on time",2.99
443,active,"FRANCISCO SKIDMORE",Brazil,6983,"GRIT CLOCKWORK",137,Games,PG,0.99,3,2005-07-27,2005-07-27,2005-08-01,5,late,2.99
297,active,"SHERRI RHODES",India,6984,"LOATHING LEGALLY",140,Classics,R,0.99,4,2005-07-27,2005-07-27,2005-08-02,6,late,2.99
448,active,"MIGUEL BETANCOURT",Germany,6985,"HANOVER GALAXY",47,Music,NC-17,4.99,5,2005-07-27,2005-07-27,2005-07-31,4,"on time",4.99
262,active,"PATSY DAVIDSON",Ecuador,6986,"INCH JET",167,Animation,NC-17,4.99,6,2005-07-27,2005-07-27,2005-07-29,2,"on time",4.99
334,active,"RAYMOND MCWHORTER",Azerbaijan,6987,"POLLOCK DELIVERANCE",137,Foreign,PG,2.99,5,2005-07-27,2005-07-27,2005-07-28,1,"on time",2.99
316,active,"STEVEN CURLEY",India,6988,"COLDBLOODED DARLING",70,Sci-Fi,G,4.99,7,2005-07-27,2005-07-27,2005-07-31,4,"on time",4.99
120,active,"SYLVIA ORTIZ",Colombia,6989,"TELEGRAPH VOYAGE",148,Music,PG,4.99,3,2005-07-27,2005-07-27,2005-07-30,3,"on time",4.99
146,active,"JAMIE RICE","United States",6990,"THEORY MERMAID",184,Animation,PG-13,0.99,5,2005-07-27,2005-07-27,2005-07-31,4,"on time",0.99
307,active,"JOSEPH JOY",Brazil,6991,"BILKO ANONYMOUS",100,Family,PG-13,4.99,3,2005-07-27,2005-07-27,2005-08-05,9,late,10.99
106,active,"CONNIE WALLACE","Russian Federation",6992,"RUGRATS SHAKESPEARE",109,Action,PG-13,0.99,4,2005-07-27,2005-07-27,2005-07-28,1,"on time",0.99
154,active,"MICHELE GRANT",China,6993,"PITY BOUND",60,Drama,NC-17,4.99,5,2005-07-27,2005-07-27,2005-07-30,3,"on time",4.99
400,active,"BRYAN HARDISON","United States",6994,"VICTORY ACADEMY",64,Sports,PG-13,0.99,6,2005-07-27,2005-07-27,2005-08-04,8,late,2.99
66,active,"JANICE WARD",Sweden,6995,"GIANT TROOPERS",102,Children,R,2.99,5,2005-07-27,2005-07-27,2005-07-29,2,"on time",2.99
236,active,"MARCIA DEAN",Philippines,6996,"RAGE GAMES",120,Family,R,4.99,4,2005-07-27,2005-07-27,2005-07-28,1,"on time",4.99
342,active,"HAROLD MARTINO",Brazil,6997,"INSECTS STONE",123,Animation,NC-17,0.99,3,2005-07-27,2005-07-27,2005-07-29,2,"on time",0.99
300,active,"JOHN FARNSWORTH",India,6998,"CONEHEADS SMOOCHY",112,Drama,NC-17,4.99,7,2005-07-27,2005-07-27,2005-07-30,3,"on time",4.99
224,active,"PEARL GARZA",India,6999,"ADAPTATION HOLES",50,Documentary,NC-17,2.99,7,2005-07-27,2005-07-27,2005-07-29,2,"on time",2.99
31,active,"BRENDA WRIGHT",India,7000,"HUNGER ROOF",105,Foreign,G,0.99,6,2005-07-27,2005-07-27,2005-08-03,7,late,1.99
240,active,"MARLENE WELCH",Japan,7001,"FLAMINGOS CONNECTICUT",80,New,PG-13,4.99,4,2005-07-27,2005-07-27,2005-07-31,4,"on time",4.99
349,active,"JOE GILLILAND",Philippines,7002,"TRADING PINOCCHIO",170,Sports,PG,4.99,6,2005-07-27,2005-07-27,2005-08-01,5,"on time",4.99
161,active,"GERALDINE PERKINS",Israel,7003,"CHARIOTS CONSPIRACY",71,Sci-Fi,R,2.99,5,2005-07-27,2005-07-27,2005-07-30,3,"on time",2.99
314,active,"GEORGE LINTON",Brazil,7004,"WEDDING APOLLO",70,Documentary,PG,0.99,3,2005-07-27,2005-07-27,2005-08-03,7,late,4.99
446,"non active","THEODORE CULP",India,7005,"LOSER HUSTLER",80,Sports,PG,4.99,5,2005-07-27,2005-07-27,2005-08-02,6,late,5.99
264,active,"GWENDOLYN MAY",Japan,7006,"SCORPION APOLLO",137,Drama,NC-17,4.99,3,2005-07-27,2005-07-27,2005-08-03,7,late,8.99
257,active,"MARSHA DOUGLAS",Mozambique,7007,"TRIP NEWTON",64,Action,PG-13,4.99,7,2005-07-27,2005-07-27,2005-07-31,4,"on time",4.99
12,active,"NANCY THOMAS",India,7008,"SIMON NORTH",51,Horror,NC-17,0.99,3,2005-07-27,2005-07-27,2005-07-28,1,"on time",0.99
414,active,"VINCENT RALSTON",Mexico,7009,"GANDHI KWAI",86,Family,PG-13,0.99,7,2005-07-27,2005-07-27,2005-07-28,1,"on time",0.99
590,active,"SETH HANNON",Bahrain,7010,"PATHS CONTROL",118,Drama,PG,4.99,3,2005-07-27,2005-07-27,2005-07-30,3,"on time",4.99
254,active,"MAXINE SILVA",Brazil,7011,"TIGHTS DAWN",172,Sports,R,0.99,5,2005-07-27,2005-07-27,2005-07-28,1,"on time",0.99
239,active,"MINNIE ROMERO",Indonesia,7012,"COMMAND DARLING",120,Foreign,PG-13,4.99,5,2005-07-27,2005-07-27,2005-08-05,9,late,8.99
463,active,"DARRELL POWER",Canada,7013,"STREAK RIDGEMONT",132,Documentary,PG-13,0.99,7,2005-07-27,2005-07-27,2005-07-31,4,"on time",0.99
524,active,"JARED ELY",Indonesia,7014,"CLERKS ANGELS",164,Documentary,G,4.99,3,2005-07-27,2005-07-27,2005-08-03,7,late,8.99
34,active,"REBECCA SCOTT",Japan,7015,"BLUES INSTINCT",50,Family,G,2.99,5,2005-07-27,2005-07-27,2005-07-28,1,"on time",2.99
423,active,"ALFRED CASILLAS",Egypt,7016,"FIDDLER LOST",75,Sci-Fi,R,4.99,4,2005-07-27,2005-07-27,2005-08-01,5,late,5.99
176,active,"JUNE CARROLL",Algeria,7017,"COLDBLOODED DARLING",70,Sci-Fi,G,4.99,7,2005-07-27,2005-07-27,2005-07-31,4,"on time",4.99
451,active,"JIM REA",Mexico,7018,"DOLLS RAGE",120,Sci-Fi,PG-13,2.99,7,2005-07-27,2005-07-27,2005-08-02,6,"on time",2.99
491,active,"RICK MATTOX",Egypt,7019,"STAR OPERATION",181,Sports,PG,2.99,5,2005-07-27,2005-07-27,2005-08-02,6,late,3.99
506,active,"LESLIE SEWARD",Indonesia,7020,"SUNDANCE INVASION",92,Children,NC-17,0.99,5,2005-07-27,2005-07-27,2005-07-29,2,"on time",0.99
380,active,"RUSSELL BRINSON",Poland,7021,"MONEY HAROLD",135,New,PG,2.99,3,2005-07-27,2005-07-27,2005-08-05,9,late,8.99
243,active,"LYDIA BURKE",Argentina,7022,"GRADUATE LORD",156,Children,G,2.99,7,2005-07-27,2005-07-27,2005-07-29,2,"on time",2.99
303,active,"WILLIAM SATTERFIELD",Yemen,7023,"TROOPERS METAL",115,New,R,0.99,3,2005-07-27,2005-07-27,2005-08-03,7,late,4.99
252,active,"MATTIE HOFFMAN","United Kingdom",7024,"PITY BOUND",60,Drama,NC-17,4.99,5,2005-07-27,2005-07-27,2005-07-28,1,"on time",4.99
176,active,"JUNE CARROLL",Algeria,7025,"SEA VIRGIN",80,Drama,PG,2.99,4,2005-07-27,2005-07-27,2005-07-29,2,"on time",2.99
493,active,"BRENT HARKINS",Turkey,7026,"SAINTS BRIDE",125,Drama,G,2.99,5,2005-07-27,2005-07-27,2005-07-29,2,"on time",2.99
61,active,"KATHERINE RIVERA",Switzerland,7027,"REIGN GENTLEMEN",82,Sci-Fi,PG-13,2.99,3,2005-07-27,2005-07-27,2005-08-04,8,late,7.99
179,active,"DANA HART","Russian Federation",7028,"CONVERSATION DOWNHILL",112,Family,R,4.99,4,2005-07-27,2005-07-27,2005-08-02,6,late,6.99
389,active,"ALAN KAHN",China,7029,"NORTH TEQUILA",67,Documentary,NC-17,4.99,4,2005-07-27,2005-07-27,2005-07-30,3,"on time",4.99
550,active,"GUY BROWNLEE",China,7030,"ENCOUNTERS CURTAIN",92,Drama,NC-17,0.99,5,2005-07-27,2005-07-27,2005-07-31,4,"on time",0.99
530,active,"DARRYL ASHCRAFT",Argentina,7031,"FIGHT JAWBREAKER",91,Animation,R,0.99,3,2005-07-27,2005-07-27,2005-08-02,6,late,3.99
269,active,"CASSANDRA WALTERS","United States",7032,"ROSES TREASURE",162,Sports,PG-13,4.99,5,2005-07-27,2005-07-27,2005-07-28,1,"on time",4.99
352,active,"ALBERT CROUSE",Cameroon,7033,"NASH CHOCOLAT",180,Animation,PG-13,2.99,6,2005-07-27,2005-07-27,2005-07-28,1,"on time",2.99
281,active,"LEONA OBRIEN",China,7034,"GRADUATE LORD",156,Children,G,2.99,7,2005-07-27,2005-07-27,2005-07-28,1,"on time",2.99
90,active,"RUBY WASHINGTON",China,7035,"LOSER HUSTLER",80,Sports,PG,4.99,5,2005-07-27,2005-07-27,2005-08-02,6,late,5.99
70,active,"CHRISTINA RAMIREZ","Saudi Arabia",7036,"MASSACRE USUAL",165,Games,R,4.99,6,2005-07-27,2005-07-27,2005-07-28,1,"on time",4.99
171,active,"DOLORES WAGNER",Malaysia,7037,"POTTER CONNECTICUT",115,Animation,PG,2.99,5,2005-07-27,2005-07-27,2005-08-02,6,late,3.99
518,active,"GABRIEL HARDER",Turkey,7038,"HIGH ENCINO",84,Horror,R,2.99,3,2005-07-27,2005-07-27,2005-07-31,4,late,3.99
99,active,"EMILY DIAZ","South Korea",7039,"HIGH ENCINO",84,Horror,R,2.99,3,2005-07-27,2005-07-27,2005-08-01,5,late,4.99
524,active,"JARED ELY",Indonesia,7040,"BUCKET BROTHERHOOD",133,Travel,PG,4.99,7,2005-07-27,2005-07-27,2005-07-29,2,"on time",4.99
379,active,"CARLOS COUGHLIN",India,7041,"TRUMAN CRAZY",92,Action,G,4.99,7,2005-07-27,2005-07-27,2005-07-30,3,"on time",4.99
188,active,"MELANIE ARMSTRONG",Philippines,7042,"BORROWERS BEDAZZLED",63,Animation,G,0.99,7,2005-07-27,2005-07-27,2005-08-01,5,"on time",0.99
493,active,"BRENT HARKINS",Turkey,7043,"RULES HUMAN",153,Horror,R,4.99,6,2005-07-27,2005-07-27,2005-08-05,9,late,7.99
147,active,"JOANNE ROBERTSON",Japan,7044,"ALTER VICTORY",57,Animation,PG-13,0.99,6,2005-07-27,2005-07-27,2005-08-01,5,"on time",0.99
64,"non active","JUDITH COX",China,7045,"GUNFIGHT MOON",70,Comedy,NC-17,0.99,5,2005-07-27,2005-07-27,2005-08-01,5,"on time",0.99
349,active,"JOE GILLILAND",Philippines,7046,"SOMETHING DUCK",180,Drama,NC-17,4.99,4,2005-07-27,2005-07-27,2005-07-30,3,"on time",4.99
236,active,"MARCIA DEAN",Philippines,7047,"NORTHWEST POLISH",172,Sports,PG,2.99,5,2005-07-27,2005-07-27,2005-08-03,7,late,4.99
581,active,"VIRGIL WOFFORD",Mexico,7048,"SMILE EARRING",60,Travel,G,2.99,4,2005-07-27,2005-07-27,2005-08-05,9,late,7.99
332,active,"STEPHEN QUALLS",Bangladesh,7049,"PEACH INNOCENT",160,Sports,PG-13,2.99,3,2005-07-27,2005-07-27,2005-08-04,8,late,7.99
55,active,"DORIS REED","Russian Federation",7050,"DRAGONFLY STRANGERS",133,New,NC-17,4.99,6,2005-07-27,2005-07-27,2005-08-02,6,"on time",4.99
184,active,"VIVIAN RUIZ",Netherlands,7051,"EVE RESURRECTION",66,New,G,4.99,5,2005-07-27,2005-07-27,2005-07-31,4,"on time",4.99
75,active,"TAMMY SANDERS",Taiwan,7052,"SPLASH GUMP",175,Family,PG,0.99,5,2005-07-27,2005-07-27,2005-08-03,7,late,2.99
408,active,"MANUEL MURRELL","Sri Lanka",7053,"APACHE DIVINE",92,Family,NC-17,4.99,5,2005-07-27,2005-07-27,2005-07-31,4,"on time",4.99
179,active,"DANA HART","Russian Federation",7054,"MIXED DOORS",180,Foreign,PG-13,2.99,6,2005-07-27,2005-07-27,2005-08-04,8,late,4.99
154,active,"MICHELE GRANT",China,7055,"VELVET TERMINATOR",173,Comedy,R,4.99,3,2005-07-27,2005-07-27,2005-07-30,3,"on time",4.99
233,active,"LILLIE KIM",Egypt,7056,"CONFUSED CANDLES",122,Family,PG-13,2.99,3,2005-07-27,2005-07-27,2005-08-05,9,late,8.99
320,active,"ANTHONY SCHWAB","American Samoa",7057,"DYNAMITE TARZAN",141,Classics,PG-13,0.99,4,2005-07-27,2005-07-27,2005-08-04,8,late,4.99
90,active,"RUBY WASHINGTON",China,7058,"CLOCKWORK PARADISE",143,Children,PG-13,0.99,7,2005-07-27,2005-07-27,2005-08-04,8,late,1.99
578,active,"WILLARD LUMPKIN",Mexico,7059,"ANGELS LIFE",74,New,G,2.99,3,2005-07-27,2005-07-27,2005-08-02,6,late,5.99
479,active,"ZACHARY HITE","United States",7060,"STRANGERS GRAFFITI",119,Horror,R,4.99,4,2005-07-27,2005-07-27,2005-08-03,7,late,7.99
145,active,"LUCILLE HOLMES","South Africa",7061,"CROSSROADS CASUALTIES",153,Animation,G,2.99,5,2005-07-27,2005-07-27,2005-07-31,4,"on time",2.99
469,active,"WESLEY BULL",Spain,7062,"BAKED CLEOPATRA",182,Family,G,2.99,3,2005-07-27,2005-07-27,2005-08-03,7,late,6.99
58,active,"JEAN BELL",Malaysia,7063,"INNOCENT USUAL",178,Foreign,PG-13,4.99,3,2005-07-27,2005-07-27,2005-08-04,8,late,9.99
